Info 0    [20:01:20.924] Starting TS Server
Info 823  [20:18:22.757] Different program with same set of files
Info 824  [20:18:23.252] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 825  [20:18:23.260] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false structureIsReused:: Completely Elapsed: 7.740138001739979ms
Info 826  [20:18:23.260] Different program with same set of files
Info 827  [20:18:27.701] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 828  [20:18:27.713] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false structureIsReused:: Completely Elapsed: 12.506759997457266ms
Info 829  [20:18:27.713] Different program with same set of files
Info 830  [20:18:27.727] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 831  [20:18:27.735] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false structureIsReused:: Completely Elapsed: 7.7238660007715225ms
Info 832  [20:18:27.735] Different program with same set of files
Info 833  [20:18:28.092] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 834  [20:18:28.107] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 50 structureChanged: false structureIsReused:: Completely Elapsed: 14.05808100104332ms
Info 835  [20:18:28.107] Different program with same set of files
Info 836  [20:18:28.110] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 837  [20:18:28.132] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 51 structureChanged: false structureIsReused:: Completely Elapsed: 21.79967299848795ms
Info 838  [20:18:28.132] Different program with same set of files
Info 839  [20:18:28.501] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 840  [20:18:28.509] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 52 structureChanged: false structureIsReused:: Completely Elapsed: 7.729990001767874ms
Info 841  [20:18:28.510] Different program with same set of files
Info 842  [20:18:28.853] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 843  [20:18:28.861] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 53 structureChanged: false structureIsReused:: Completely Elapsed: 7.913204997777939ms
Info 844  [20:18:28.861] Different program with same set of files
Info 845  [20:18:30.235] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 846  [20:18:30.242] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 54 structureChanged: false structureIsReused:: Completely Elapsed: 6.797364000231028ms
Info 847  [20:18:30.242] Different program with same set of files
Info 848  [20:18:30.258] getCompletionData: Get current token: 0.030661001801490784
Info 849  [20:18:30.258] getCompletionData: Is inside comment: 0.014444001019001007
Info 850  [20:18:30.258] getCompletionData: Get previous token: 0.1460999995470047
Info 851  [20:18:30.258] getCompletionsAtPosition: isCompletionListBlocker: 0.011025000363588333
Info 852  [20:18:30.261] getCompletionData: Semantic work: 1.8458930030465126
Info 853  [20:18:30.272] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.308114998042583
Info 854  [20:18:31.245] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 855  [20:18:31.254] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 55 structureChanged: false structureIsReused:: Completely Elapsed: 8.096938997507095ms
Info 856  [20:18:31.254] Different program with same set of files
Info 857  [20:18:31.772] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 858  [20:18:31.782] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 56 structureChanged: false structureIsReused:: Completely Elapsed: 9.89512999728322ms
Info 859  [20:18:31.782] Different program with same set of files
Info 860  [20:18:32.595] Format host information updated
Info 861  [20:18:32.596] Format host information updated
Info 862  [20:18:32.596] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 863  [20:18:32.604] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 57 structureChanged: false structureIsReused:: Completely Elapsed: 7.6962429992854595ms
Info 864  [20:18:32.604] Different program with same set of files
Info 865  [20:18:32.605] getCompletionData: Get current token: 0.07605699822306633
Info 866  [20:18:32.605] getCompletionData: Is inside comment: 0.017124999314546585
Info 867  [20:18:32.605] getCompletionData: Get previous token: 0.06783799827098846
Info 868  [20:18:32.605] getCompletionsAtPosition: isCompletionListBlocker: 0.007785998284816742
Info 869  [20:18:32.616] getCompletionData: Semantic work: 10.338769000023603
Info 870  [20:18:32.621] getCompletionData: Get current token: 0.05028899759054184
Info 871  [20:18:32.621] getCompletionData: Is inside comment: 0.01738400012254715
Info 872  [20:18:32.621] getCompletionData: Get previous token: 0.06386599689722061
Info 873  [20:18:32.621] getCompletionsAtPosition: isCompletionListBlocker: 0.009074997156858444
Info 874  [20:18:32.622] getCompletionData: Semantic work: 1.0120379999279976
Info 875  [20:18:33.491] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 876  [20:18:33.498] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 58 structureChanged: false structureIsReused:: Completely Elapsed: 7.1415559984743595ms
Info 877  [20:18:33.498] Different program with same set of files
Info 878  [20:18:35.995] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 879  [20:18:36.003] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 59 structureChanged: false structureIsReused:: Completely Elapsed: 7.057339001446962ms
Info 880  [20:18:36.003] Different program with same set of files
Info 881  [20:18:43.105] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 882  [20:18:43.115] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 60 structureChanged: false structureIsReused:: Completely Elapsed: 9.872216001152992ms
Info 883  [20:18:43.115] Different program with same set of files
Info 884  [20:18:43.910] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 885  [20:18:43.922] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 61 structureChanged: false structureIsReused:: Completely Elapsed: 11.704371999949217ms
Info 886  [20:18:43.922] Different program with same set of files
Info 887  [20:18:43.949] getCompletionData: Get current token: 0.02744400128722191
Info 888  [20:18:43.949] getCompletionData: Is inside comment: 0.013382997363805771
Info 889  [20:18:43.949] getCompletionData: Get previous token: 0.08942899852991104
Info 890  [20:18:43.949] getCompletionsAtPosition: isCompletionListBlocker: 0.009665999561548233
Info 891  [20:18:43.951] getCompletionData: Semantic work: 1.4668949991464615
Info 892  [20:18:43.959] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.346289999783039
Info 893  [20:18:44.786] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 894  [20:18:44.803] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 62 structureChanged: false structureIsReused:: Completely Elapsed: 17.07378900051117ms
Info 895  [20:18:44.803] Different program with same set of files
Info 896  [20:18:45.398] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 897  [20:18:45.410] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 63 structureChanged: false structureIsReused:: Completely Elapsed: 11.832160998135805ms
Info 898  [20:18:45.410] Different program with same set of files
Info 899  [20:18:54.073] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 900  [20:18:54.080] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 64 structureChanged: false structureIsReused:: Completely Elapsed: 7.264591999351978ms
Info 901  [20:18:54.080] Different program with same set of files
Info 902  [20:18:54.316] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 903  [20:18:54.328] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 65 structureChanged: false structureIsReused:: Completely Elapsed: 12.016008999198675ms
Info 904  [20:18:54.328] Different program with same set of files
Info 905  [20:18:54.732] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 906  [20:18:54.743] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 66 structureChanged: false structureIsReused:: Completely Elapsed: 10.340208001434803ms
Info 907  [20:18:54.743] Different program with same set of files
Info 908  [20:18:56.175] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 909  [20:18:56.188] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 67 structureChanged: false structureIsReused:: Completely Elapsed: 13.038490001112223ms
Info 910  [20:18:56.188] Different program with same set of files
Info 911  [20:18:57.280] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 912  [20:18:57.299] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 68 structureChanged: false structureIsReused:: Completely Elapsed: 18.762104999274015ms
Info 913  [20:18:57.300] Different program with same set of files
Info 914  [20:18:57.623] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 915  [20:18:57.632] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 69 structureChanged: false structureIsReused:: Completely Elapsed: 9.686328001320362ms
Info 916  [20:18:57.633] Different program with same set of files
Info 917  [20:18:58.061] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 918  [20:18:58.072] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 70 structureChanged: false structureIsReused:: Completely Elapsed: 10.801309999078512ms
Info 919  [20:18:58.072] Different program with same set of files
Info 920  [20:18:58.740] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 921  [20:18:58.748] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false structureIsReused:: Completely Elapsed: 8.189563997089863ms
Info 922  [20:18:58.748] Different program with same set of files
Info 923  [20:18:59.506] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 924  [20:18:59.514] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false structureIsReused:: Completely Elapsed: 7.661075998097658ms
Info 925  [20:18:59.514] Different program with same set of files
Info 926  [20:19:00.113] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 927  [20:19:00.120] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false structureIsReused:: Completely Elapsed: 6.765298001468182ms
Info 928  [20:19:00.120] Different program with same set of files
Info 929  [20:19:00.459] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 930  [20:19:00.474] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false structureIsReused:: Completely Elapsed: 14.871975999325514ms
Info 931  [20:19:00.474] Different program with same set of files
Info 932  [20:19:00.890] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 933  [20:19:00.898] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false structureIsReused:: Completely Elapsed: 7.898988999426365ms
Info 934  [20:19:00.898] Different program with same set of files
Info 935  [20:19:01.192] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 936  [20:19:01.199] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 76 structureChanged: false structureIsReused:: Completely Elapsed: 6.977058000862598ms
Info 937  [20:19:01.199] Different program with same set of files
Info 938  [20:19:01.495] Format host information updated
Info 939  [20:19:01.496] Format host information updated
Info 940  [20:19:01.497] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 941  [20:19:01.507] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 77 structureChanged: false structureIsReused:: Completely Elapsed: 9.772908002138138ms
Info 942  [20:19:01.507] Different program with same set of files
Info 943  [20:19:01.508] getCompletionData: Get current token: 0.08690200001001358
Info 944  [20:19:01.508] getCompletionData: Is inside comment: 0.027473997324705124
Info 945  [20:19:01.508] getCompletionData: Get previous token: 0.11774399876594543
Info 946  [20:19:01.508] getCompletionsAtPosition: isCompletionListBlocker: 0.010724999010562897
Info 947  [20:19:01.516] getCompletionData: Semantic work: 7.554410997778177
Info 948  [20:19:01.533] getCompletionData: Get current token: 0.05991299822926521
Info 949  [20:19:01.533] getCompletionData: Is inside comment: 0.021005000919103622
Info 950  [20:19:01.533] getCompletionData: Get previous token: 0.08642099797725677
Info 951  [20:19:01.533] getCompletionsAtPosition: isCompletionListBlocker: 0.012761000543832779
Info 952  [20:19:01.535] getCompletionData: Semantic work: 1.7237229980528355
Info 953  [20:19:02.304] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 954  [20:19:02.311] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false structureIsReused:: Completely Elapsed: 6.983157001435757ms
Info 955  [20:19:02.311] Different program with same set of files
Info 956  [20:19:02.926] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 957  [20:19:02.934] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false structureIsReused:: Completely Elapsed: 8.166657999157906ms
Info 958  [20:19:02.934] Different program with same set of files
Info 959  [20:19:04.304] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 960  [20:19:04.312] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false structureIsReused:: Completely Elapsed: 8.118741001933813ms
Info 961  [20:19:04.312] Different program with same set of files
Info 962  [20:19:04.566] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 963  [20:19:04.575] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false structureIsReused:: Completely Elapsed: 9.005215000361204ms
Info 964  [20:19:04.575] Different program with same set of files
Info 965  [20:19:09.752] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 966  [20:19:09.760] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false structureIsReused:: Completely Elapsed: 7.83152299746871ms
Info 967  [20:19:09.760] Different program with same set of files
Info 968  [20:19:10.171] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 969  [20:19:10.179] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 7.613129999488592ms
Info 970  [20:19:10.179] Different program with same set of files
Info 971  [20:19:11.526] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 972  [20:19:11.533] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false structureIsReused:: Completely Elapsed: 7.256058000028133ms
Info 973  [20:19:11.533] Different program with same set of files
Info 974  [20:19:11.949] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 975  [20:19:11.956] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false structureIsReused:: Completely Elapsed: 6.947359997779131ms
Info 976  [20:19:11.956] Different program with same set of files
Info 977  [20:19:12.671] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 978  [20:19:12.678] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false structureIsReused:: Completely Elapsed: 6.392974000424147ms
Info 979  [20:19:12.678] Different program with same set of files
Info 980  [20:19:13.105] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 981  [20:19:13.112] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false structureIsReused:: Completely Elapsed: 6.004298999905586ms
Info 982  [20:19:13.112] Different program with same set of files
Info 983  [20:19:13.380] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 984  [20:19:13.392] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 11.265302002429962ms
Info 985  [20:19:13.392] Different program with same set of files
Info 986  [20:19:14.096] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 987  [20:19:14.104] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false structureIsReused:: Completely Elapsed: 7.430074997246265ms
Info 988  [20:19:14.104] Different program with same set of files
Info 989  [20:19:14.728] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 990  [20:19:14.735] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false structureIsReused:: Completely Elapsed: 6.241620998829603ms
Info 991  [20:19:14.735] Different program with same set of files
Info 992  [20:19:15.190] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 993  [20:19:15.197] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false structureIsReused:: Completely Elapsed: 6.180573999881744ms
Info 994  [20:19:15.197] Different program with same set of files
Info 995  [20:19:19.615] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 996  [20:19:19.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false structureIsReused:: Completely Elapsed: 7.344725001603365ms
Info 997  [20:19:19.622] Different program with same set of files
Info 998  [20:19:19.639] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 999  [20:19:19.650] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 93 structureChanged: false structureIsReused:: Completely Elapsed: 10.05595699697733ms
Info 1000 [20:19:19.650] Different program with same set of files
Info 1001 [20:19:20.624] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1002 [20:19:20.632] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 94 structureChanged: false structureIsReused:: Completely Elapsed: 7.564265999943018ms
Info 1003 [20:19:20.632] Different program with same set of files
Info 1004 [20:19:20.950] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1005 [20:19:20.958] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false structureIsReused:: Completely Elapsed: 7.642794001847506ms
Info 1006 [20:19:20.958] Different program with same set of files
Info 1007 [20:19:27.151] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1008 [20:19:27.159] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false structureIsReused:: Completely Elapsed: 7.598490998148918ms
Info 1009 [20:19:27.159] Different program with same set of files
Info 1010 [20:19:27.957] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1011 [20:19:27.963] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 97 structureChanged: false structureIsReused:: Completely Elapsed: 6.072638999670744ms
Info 1012 [20:19:27.963] Different program with same set of files
Info 1013 [20:19:29.532] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1014 [20:19:29.541] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 98 structureChanged: false structureIsReused:: Completely Elapsed: 8.502023998647928ms
Info 1015 [20:19:29.541] Different program with same set of files
Info 1016 [20:19:29.553] getCompletionData: Get current token: 0.0248819999396801
Info 1017 [20:19:29.553] getCompletionData: Is inside comment: 0.046769000589847565
Info 1018 [20:19:29.553] getCompletionData: Get previous token: 0.07027899846434593
Info 1019 [20:19:29.554] getCompletionsAtPosition: isCompletionListBlocker: 0.03321300074458122
Info 1020 [20:19:29.571] getExportInfoMap: cache miss or empty; calculating new results
Info 1021 [20:19:29.571] getExportInfoMap: done in 1.2132789976894855 ms
Info 1022 [20:19:29.572] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1023 [20:19:29.572] collectAutoImports: response is complete
Info 1024 [20:19:29.573] collectAutoImports: 0.20741800218820572
Info 1025 [20:19:29.573] getCompletionData: Semantic work: 18.94956300035119
Info 1026 [20:19:29.612] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 39.15965400263667
Info 1027 [20:19:29.618] getCompletionData: Get current token: 0.01122099906206131
Info 1028 [20:19:29.619] getCompletionData: Is inside comment: 0.027355998754501343
Info 1029 [20:19:29.619] getCompletionData: Get previous token: 0.03191399946808815
Info 1030 [20:19:29.619] getCompletionsAtPosition: isCompletionListBlocker: 0.021229002624750137
Info 1031 [20:19:29.626] getExportInfoMap: cache miss or empty; calculating new results
Info 1032 [20:19:29.626] getExportInfoMap: done in 0.6327430009841919 ms
Info 1033 [20:19:29.627] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1034 [20:19:29.627] collectAutoImports: response is complete
Info 1035 [20:19:29.627] collectAutoImports: 0.12559200078248978
Info 1036 [20:19:29.627] getCompletionData: Semantic work: 8.042679999023676
Info 1037 [20:19:29.654] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 22.88467499986291
Info 1038 [20:19:29.664] getCompletionData: Get current token: 0.010320998728275299
Info 1039 [20:19:29.664] getCompletionData: Is inside comment: 0.03181600198149681
Info 1040 [20:19:29.664] getCompletionData: Get previous token: 0.030946999788284302
Info 1041 [20:19:29.664] getCompletionsAtPosition: isCompletionListBlocker: 0.020525000989437103
Info 1042 [20:19:29.670] getExportInfoMap: cache miss or empty; calculating new results
Info 1043 [20:19:29.671] getExportInfoMap: done in 0.3315270021557808 ms
Info 1044 [20:19:29.671] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1045 [20:19:29.671] collectAutoImports: response is complete
Info 1046 [20:19:29.671] collectAutoImports: 0.0741959996521473
Info 1047 [20:19:29.671] getCompletionData: Semantic work: 6.581482000648975
Info 1048 [20:19:29.688] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.847271002829075
Info 1049 [20:19:29.702] getCompletionData: Get current token: 0.010508999228477478
Info 1050 [20:19:29.702] getCompletionData: Is inside comment: 0.025822002440690994
Info 1051 [20:19:29.702] getCompletionData: Get previous token: 0.033153001219034195
Info 1052 [20:19:29.702] getCompletionsAtPosition: isCompletionListBlocker: 0.020513001829385757
Info 1053 [20:19:29.705] getExportInfoMap: cache miss or empty; calculating new results
Info 1054 [20:19:29.705] getExportInfoMap: done in 0.27353299781680107 ms
Info 1055 [20:19:29.705] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1056 [20:19:29.705] collectAutoImports: response is complete
Info 1057 [20:19:29.705] collectAutoImports: 0.07041100040078163
Info 1058 [20:19:29.705] getCompletionData: Semantic work: 3.303805001080036
Info 1059 [20:19:29.716] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.054708000272512
Info 1060 [20:19:29.720] getCompletionData: Get current token: 0.015211999416351318
Info 1061 [20:19:29.720] getCompletionData: Is inside comment: 0.03726400062441826
Info 1062 [20:19:29.720] getCompletionData: Get previous token: 0.05181200057268143
Info 1063 [20:19:29.720] getCompletionsAtPosition: isCompletionListBlocker: 0.02531300112605095
Info 1064 [20:19:29.731] getExportInfoMap: cache miss or empty; calculating new results
Info 1065 [20:19:29.731] getExportInfoMap: done in 0.40164999663829803 ms
Info 1066 [20:19:29.731] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1067 [20:19:29.731] collectAutoImports: response is complete
Info 1068 [20:19:29.732] collectAutoImports: 0.10739099979400635
Info 1069 [20:19:29.732] getCompletionData: Semantic work: 11.477717999368906
Info 1070 [20:19:29.756] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 19.90524599701166
Info 1071 [20:19:29.773] getCompletionData: Get current token: 0.014070998877286911
Info 1072 [20:19:29.773] getCompletionData: Is inside comment: 0.03790400177240372
Info 1073 [20:19:29.773] getCompletionData: Get previous token: 0.04836399853229523
Info 1074 [20:19:29.773] getCompletionsAtPosition: isCompletionListBlocker: 0.02500399947166443
Info 1075 [20:19:29.777] getExportInfoMap: cache miss or empty; calculating new results
Info 1076 [20:19:29.778] getExportInfoMap: done in 0.44779999926686287 ms
Info 1077 [20:19:29.778] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1078 [20:19:29.778] collectAutoImports: response is complete
Info 1079 [20:19:29.778] collectAutoImports: 0.10403300076723099
Info 1080 [20:19:29.778] getCompletionData: Semantic work: 4.52955699712038
Info 1081 [20:19:29.795] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 17.427439998835325
Info 1082 [20:19:29.803] getCompletionData: Get current token: 0.012478001415729523
Info 1083 [20:19:29.803] getCompletionData: Is inside comment: 0.02950200065970421
Info 1084 [20:19:29.803] getCompletionData: Get previous token: 0.04263400286436081
Info 1085 [20:19:29.803] getCompletionsAtPosition: isCompletionListBlocker: 0.023165002465248108
Info 1086 [20:19:29.807] getExportInfoMap: cache miss or empty; calculating new results
Info 1087 [20:19:29.807] getExportInfoMap: done in 0.386013999581337 ms
Info 1088 [20:19:29.807] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1089 [20:19:29.807] collectAutoImports: response is complete
Info 1090 [20:19:29.808] collectAutoImports: 0.08592699840664864
Info 1091 [20:19:29.808] getCompletionData: Semantic work: 4.328345000743866
Info 1092 [20:19:29.824] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.326207999140024
Info 1093 [20:19:29.829] getCompletionData: Get current token: 0.012813001871109009
Info 1094 [20:19:29.830] getCompletionData: Is inside comment: 0.034947000443935394
Info 1095 [20:19:29.830] getCompletionData: Get previous token: 0.048611998558044434
Info 1096 [20:19:29.830] getCompletionsAtPosition: isCompletionListBlocker: 0.027974002063274384
Info 1097 [20:19:29.834] getExportInfoMap: cache miss or empty; calculating new results
Info 1098 [20:19:29.834] getExportInfoMap: done in 0.4174880012869835 ms
Info 1099 [20:19:29.834] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1100 [20:19:29.835] collectAutoImports: response is complete
Info 1101 [20:19:29.835] collectAutoImports: 0.12348999828100204
Info 1102 [20:19:29.835] getCompletionData: Semantic work: 4.7394079975783825
Info 1103 [20:19:29.844] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.454255998134613
Info 1104 [20:19:29.850] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1105 [20:19:29.855] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 99 structureChanged: false structureIsReused:: Completely Elapsed: 5.041335001587868ms
Info 1106 [20:19:29.855] Different program with same set of files
Info 1107 [20:19:29.908] getCompletionData: Get current token: 0.015459001064300537
Info 1108 [20:19:29.908] getCompletionData: Is inside comment: 0.049237001687288284
Info 1109 [20:19:29.908] getCompletionData: Get previous token: 0.03249000012874603
Info 1110 [20:19:29.908] getCompletionsAtPosition: isCompletionListBlocker: 0.007612999528646469
Info 1111 [20:19:29.908] getCompletionData: Semantic work: 0.21360700204968452
Info 1112 [20:19:29.909] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.08304499834775925
Info 1113 [20:19:30.775] getCompletionData: Get current token: 0.009473998099565506
Info 1114 [20:19:30.776] getCompletionData: Is inside comment: 0.025147996842861176
Info 1115 [20:19:30.776] getCompletionData: Get previous token: 0.01790500059723854
Info 1116 [20:19:30.776] getCompletionsAtPosition: isCompletionListBlocker: 0.005046997219324112
Info 1117 [20:19:30.776] getCompletionData: Semantic work: 0.13821600005030632
Info 1118 [20:19:30.776] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0289590023458004
Info 1119 [20:19:30.777] getCompletionData: Get current token: 0.008850999176502228
Info 1120 [20:19:30.777] getCompletionData: Is inside comment: 0.02389499917626381
Info 1121 [20:19:30.777] getCompletionData: Get previous token: 0.01725900173187256
Info 1122 [20:19:30.777] getCompletionsAtPosition: isCompletionListBlocker: 0.0046219974756240845
Info 1123 [20:19:30.777] getCompletionData: Semantic work: 0.13183599710464478
Info 1124 [20:19:30.777] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02840700000524521
Info 1125 [20:19:30.778] getCompletionData: Get current token: 0.008783001452684402
Info 1126 [20:19:30.778] getCompletionData: Is inside comment: 0.02466699853539467
Info 1127 [20:19:30.778] getCompletionData: Get previous token: 0.02077300101518631
Info 1128 [20:19:30.778] getCompletionsAtPosition: isCompletionListBlocker: 0.0046980008482933044
Info 1129 [20:19:30.778] getCompletionData: Semantic work: 0.11778699979186058
Info 1130 [20:19:30.779] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.026218000799417496
Info 1131 [20:19:30.780] getCompletionData: Get current token: 0.013514000922441483
Info 1132 [20:19:30.780] getCompletionData: Is inside comment: 0.04405299946665764
